quatI,quatJ,quatK,quatReal,quatRadianAccuracy,rot_tick_ms,activityConfidence,tick_ms_activity,rot_epoch
b'0.71380615234375',b'-0.24664306640625',b'0.57513427734375',b'0.31439208984375',b'3.1416015625',b'19842',b'\x1e\x04\x00\x06<',b'19710',b'946684823.892'
b'0.70318603515625',b'-0.26422119140625',b'0.57415771484375',b'0.32562255859375',b'3.1416015625',b'19942',b'\x1e\x04\x00\x06<',b'19710',b'946684823.992'
b'0.6990966796875',b'-0.27069091796875',b'0.57354736328125',b'0.33026123046875',b'3.1416015625',b'20042',b'\x1e\x04\x00\x06<',b'19710',b'946684824.092'
b'0.699951171875',b'-0.26983642578125',b'0.57366943359375',b'0.32891845703125',b'3.1416015625',b'20142',b'\x1e\x04\x00\x06<',b'19710',b'946684824.192'
b'0.72723388671875',b'-0.2080078125',b'0.59478759765625',b'0.27227783203125',b'3.1416015625',b'20242',b'\x1e\x04\x00\x06<',b'19710',b'946684824.792'
b'0.75128173828125',b'-0.12548828125',b'0.617431640625',b'0.19659423828125',b'3.1416015625',b'20341',b'\x1e\x04\x00\x06<',b'19710',b'946684824.891'
b'0.76123046875',b'-0.08294677734375',b'0.6236572265625',b'0.15728759765625',b'3.1416015625',b'20441',b'\x0e\x03\x00\x04O',b'20689',b'946684824.991'
b'0.7646484375',b'-0.059326171875',b'0.626220703125',b'0.14013671875',b'3.1416015625',b'20541',b'\x0e\x03\x00\x04O',b'20689',b'946684825.091'
b'0.76654052734375',b'-0.04412841796875',b'0.6268310546875',b'0.13232421875',b'3.1416015625',b'20641',b'\x0e\x03\x00\x04O',b'20689',b'946684825.191'
b'0.76715087890625',b'-0.03460693359375',b'0.6278076171875',b'0.12689208984375',b'3.1416015625',b'20740',b'\x0e\x03\x00\x04O',b'20689',b'946684824.79'
b'0.7681884765625',b'-0.0286865234375',b'0.6268310546875',b'0.12689208984375',b'3.1416015625',b'20840',b'\x0e\x03\x00\x04O',b'20689',b'946684824.89'
b'0.76983642578125',b'-0.021240234375',b'0.62451171875',b'0.12982177734375',b'3.1416015625',b'20941',b'\x0e\x03\x00\x04O',b'20689',b'946684824.991'
b'0.76995849609375',b'-0.01446533203125',b'0.62542724609375',b'0.1258544921875',b'3.1416015625',b'21139',b'\x0e\x03\x00\x04O',b'20689',b'946684825.189'
b'0.77001953125',b'-0.014404296875',b'0.62548828125',b'0.12493896484375',b'3.1416015625',b'21239',b'\x0e\x03\x00\x04O',b'20689',b'946684825.789'
b'0.7703857421875',b'-0.016357421875',b'0.624267578125',b'0.128662109375',b'3.1416015625',b'21040',b'\x0e\x03\x00\x04O',b'20689',b'946684825.09'
b'0.76922607421875',b'-0.01409912109375',b'0.627197265625',b'0.12127685546875',b'3.1416015625',b'21340',b'\x0e\x03\x00\x04O',b'20689',b'946684825.89'
b'0.76837158203125',b'-0.01416015625',b'0.6290283203125',b'0.11712646484375',b'3.1416015625',b'21439',b'\x06\x02\x00\x02Z',b'21669',b'946684825.989'
b'0.76763916015625',b'-0.01409912109375',b'0.63067626953125',b'0.11309814453125',b'3.1416015625',b'21539',b'\x06\x02\x00\x02Z',b'21669',b'946684826.089'
b'0.766845703125',b'-0.01312255859375',b'0.63226318359375',b'0.10955810546875',b'3.1416015625',b'21638',b'\x06\x02\x00\x02Z',b'21669',b'946684826.188'
b'0.7667236328125',b'-0.0125732421875',b'0.6329345703125',b'0.1063232421875',b'3.1416015625',b'21739',b'\x06\x02\x00\x02Z',b'21669',b'946684825.789'
b'0.76947021484375',b'-0.01043701171875',b'0.6300048828125',b'0.1043701171875',b'3.1416015625',b'21839',b'\x06\x02\x00\x02Z',b'21669',b'946684825.889'
b'0.77178955078125',b'-0.0050048828125',b'0.62640380859375',b'0.109130859375',b'3.1416015625',b'22038',b'\x06\x02\x00\x02Z',b'21669',b'946684826.088'
b'0.7716064453125',b'-0.0035400390625',b'0.6265869140625',b'0.10943603515625',b'3.1416015625',b'22138',b'\x06\x02\x00\x02Z',b'21669',b'946684826.188'
b'0.77239990234375',b'-0.0032958984375',b'0.62518310546875',b'0.11181640625',b'3.1416015625',b'22238',b'\x06\x02\x00\x02Z',b'21669',b'946684826.288'
b'0.7733154296875',b'-0.003173828125',b'0.6236572265625',b'0.1143798828125',b'3.1416015625',b'22337',b'\x06\x02\x00\x02Z',b'21669',b'946684826.887'
b'0.77215576171875',b'-0.0089111328125',b'0.62432861328125',b'0.1180419921875',b'3.1416015625',b'22437',b'\x03\x01\x00\x02^',b'22650',b'946684826.987'
b'0.7667236328125',b'-0.05938720703125',b'0.62066650390625',b'0.15277099609375',b'3.1416015625',b'22537',b'\x03\x01\x00\x02^',b'22650',b'946684827.087'
b'0.73333740234375',b'-0.20361328125',b'0.58660888671875',b'0.27691650390625',b'3.1416015625',b'22736',b'\x03\x01\x00\x02^',b'22650',b'946684827.286'
b'0.7518310546875',b'-0.14801025390625',b'0.6025390625',b'0.22308349609375',b'3.1416015625',b'22636',b'\x03\x01\x00\x02^',b'22650',b'946684827.186'
b'0.723876953125',b'-0.21649169921875',b'0.58233642578125',b'0.29998779296875',b'3.1416015625',b'22837',b'\x03\x01\x00\x02^',b'22650',b'946684827.887'
b'0.7205810546875',b'-0.21478271484375',b'0.58319091796875',b'0.30743408203125',b'3.1416015625',b'22936',b'\x03\x01\x00\x02^',b'22650',b'946684827.986'
b'0.7181396484375',b'-0.21453857421875',b'0.58489990234375',b'0.31005859375',b'3.1416015625',b'23036',b'\x03\x01\x00\x02^',b'22650',b'946684828.086'
b'0.7171630859375',b'-0.21563720703125',b'0.5859375',b'0.30963134765625',b'3.1416015625',b'23136',b'\x03\x01\x00\x02^',b'22650',b'946684828.186'
b'0.715576171875',b'-0.21441650390625',b'0.58892822265625',b'0.30841064453125',b'3.1416015625',b'23236',b'\x03\x01\x00\x02^',b'22650',b'946684828.286'
b'0.71368408203125',b'-0.21044921875',b'0.59228515625',b'0.30902099609375',b'3.1416015625',b'23336',b'\x03\x01\x00\x02^',b'22650',b'946684827.886'
b'0.71527099609375',b'-0.20770263671875',b'0.5919189453125',b'0.30792236328125',b'3.1416015625',b'23435',b'\x01\x01\x00\x02`',b'23628',b'946684827.985'
b'0.71661376953125',b'-0.20611572265625',b'0.59130859375',b'0.30712890625',b'3.1416015625',b'23535',b'\x01\x01\x00\x02`',b'23628',b'946684828.085'
b'0.7164306640625',b'-0.205810546875',b'0.591552734375',b'0.30731201171875',b'3.1416015625',b'23635',b'\x01\x01\x00\x02`',b'23628',b'946684828.185'
b'0.71527099609375',b'-0.20654296875',b'0.59185791015625',b'0.30902099609375',b'3.1416015625',b'23735',b'\x01\x01\x00\x02`',b'23628',b'946684828.285'
b'0.71392822265625',b'-0.20684814453125',b'0.59210205078125',b'0.31146240234375',b'3.1416015625',b'23934',b'\x01\x01\x00\x02`',b'23628',b'946684828.984'
b'0.7144775390625',b'-0.20635986328125',b'0.59197998046875',b'0.3106689453125',b'3.1416015625',b'23834',b'\x01\x01\x00\x02`',b'23628',b'946684828.884'
b'0.7138671875',b'-0.20697021484375',b'0.59234619140625',b'0.31085205078125',b'3.1416015625',b'24035',b'\x01\x01\x00\x02`',b'23628',b'946684829.085'
b'0.71380615234375',b'-0.2073974609375',b'0.59307861328125',b'0.3094482421875',b'3.1416015625',b'24134',b'\x01\x01\x00\x02`',b'23628',b'946684829.184'
b'0.7139892578125',b'-0.2073974609375',b'0.59332275390625',b'0.3084716796875',b'3.1416015625',b'24234',b'\x01\x01\x00\x02`',b'23628',b'946684829.284'
b'0.7139892578125',b'-0.2071533203125',b'0.5933837890625',b'0.3084716796875',b'3.1416015625',b'24333',b'\x01\x01\x00\x02`',b'24606',b'946684828.883'
b'0.71392822265625',b'-0.2073974609375',b'0.593505859375',b'0.308349609375',b'3.1416015625',b'24434',b'\x01\x01\x00\x02`',b'24606',b'946684828.984'
b'0.71368408203125',b'-0.2083740234375',b'0.5938720703125',b'0.30755615234375',b'3.1416015625',b'24533',b'\x01\x01\x00\x02`',b'24606',b'946684829.083'
b'0.74188232421875',b'-0.12371826171875',b'0.615966796875',b'0.23419189453125',b'3.1416015625',b'24732',b'\x01\x01\x00\x02`',b'24606',b'946684829.282'
b'0.71868896484375',b'-0.19671630859375',b'0.59759521484375',b'0.29595947265625',b'3.1416015625',b'24632',b'\x01\x01\x00\x02`',b'24606',b'946684829.182'
b'0.75982666015625',b'-0.0435791015625',b'0.627197265625',b'0.16552734375',b'3.1416015625',b'24833',b'\x01\x01\x00\x02`',b'24606',b'946684829.883'
b'0.76947021484375',b'0.00042724609375',b'0.6253662109375',b'0.129638671875',b'3.1416015625',b'24932',b'\x01\x01\x00\x02`',b'24606',b'946684829.982'
b'0.77508544921875',b'0.03369140625',b'0.623046875',b'0.099853515625',b'3.1416015625',b'25132',b'\x01\x01\x00\x02`',b'24606',b'946684830.182'
b'0.7760009765625',b'0.0440673828125',b'0.62274169921875',b'0.08978271484375',b'3.1416015625',b'25232',b'\x01\x01\x00\x02`',b'24606',b'946684830.282'
b'0.77496337890625',b'0.05767822265625',b'0.62457275390625',b'0.07763671875',b'3.1416015625',b'25331',b'\x01\x01\x00\x02`',b'24606',b'946684830.381'
b'0.77117919921875',b'0.089111328125',b'0.62786865234375',b'0.0557861328125',b'3.1416015625',b'25431',b'\x01\x01\x00\x02`',b'25585',b'946684830.981'
b'0.7647705078125',b'0.13043212890625',b'0.63037109375',b'0.0269775390625',b'3.1416015625',b'25531',b'\x01\x01\x00\x02`',b'25585',b'946684831.081'
b'-0.75830078125',b'-0.16650390625',b'-0.63031005859375',b'0.0008544921875',b'3.1416015625',b'25631',b'\x01\x01\x00\x02`',b'25585',b'946684831.181'
b'-0.75384521484375',b'-0.19207763671875',b'-0.6278076171875',b'0.02581787109375',b'3.1416015625',b'25730',b'\x01\x01\x00\x02`',b'25585',b'946684831.28'
b'-0.75408935546875',b'-0.19573974609375',b'-0.62567138671875',b'0.0400390625',b'3.1416015625',b'25830',b'\x01\x01\x00\x02`',b'25585',b'946684831.38'
b'-0.75653076171875',b'-0.1839599609375',b'-0.6263427734375',b'0.03900146484375',b'3.1416015625',b'25931',b'\x01\x01\x00\x02`',b'25585',b'946684830.981'
b'-0.7584228515625',b'-0.15631103515625',b'-0.6324462890625',b'0.0211181640625',b'3.1416015625',b'26130',b'\x01\x01\x00\x02`',b'25585',b'946684831.18'
b'-0.75677490234375',b'-0.1708984375',b'-0.630126953125',b'0.0323486328125',b'3.1416015625',b'26030',b'\x01\x01\x00\x02`',b'25585',b'946684831.08'
b'0.7633056640625',b'0.12646484375',b'0.63348388671875',b'0.00836181640625',b'3.1416015625',b'26330',b'\x01\x01\x00\x02`',b'26564',b'946684831.38'
b'-0.7607421875',b'-0.14080810546875',b'-0.63360595703125',b'0.00634765625',b'3.1416015625',b'26230',b'\x01\x01\x00\x02`',b'25585',b'946684831.28'
b'0.767333984375',b'0.1119384765625',b'0.631103515625',b'0.02056884765625',b'3.1416015625',b'26430',b'\x01\x01\x00\x02`',b'26564',b'946684831.98'
b'0.76995849609375',b'0.099609375',b'0.6295166015625',b'0.03106689453125',b'3.1416015625',b'26529',b'\x01\x01\x00\x02`',b'26564',b'946684832.079'
b'0.7691650390625',b'0.08551025390625',b'0.6318359375',b'0.0428466796875',b'3.1416015625',b'26729',b'\x01\x01\x00\x02`',b'26564',b'946684832.279'
b'0.77032470703125',b'0.09173583984375',b'0.62982177734375',b'0.0386962890625',b'3.1416015625',b'26629',b'\x01\x01\x00\x02`',b'26564',b'946684832.179'
b'0.767822265625',b'0.080322265625',b'0.6337890625',b'0.048095703125',b'3.1416015625',b'26829',b'\x01\x01\x00\x02`',b'26564',b'946684832.379'
b'0.7672119140625',b'0.07550048828125',b'0.634765625',b'0.05242919921875',b'3.1416015625',b'26928',b'\x01\x01\x00\x02`',b'26564',b'946684832.978'
b'0.76666259765625',b'0.07196044921875',b'0.6356201171875',b'0.05511474609375',b'3.1416015625',b'27028',b'\x01\x01\x00\x02`',b'26564',b'946684833.078'
b'0.7662353515625',b'0.06787109375',b'0.6363525390625',b'0.058349609375',b'3.1416015625',b'27128',b'\x01\x01\x00\x02`',b'26564',b'946684833.178'
b'0.7659912109375',b'0.06390380859375',b'0.63677978515625',b'0.060791015625',b'3.1416015625',b'27228',b'\x01\x01\x00\x02`',b'26564',b'946684833.278'
b'0.7646484375',b'0.0623779296875',b'0.63848876953125',b'0.06109619140625',b'3.1416015625',b'27427',b'\x01\x01\x00\x02a',b'27543',b'946684832.977'
b'0.76458740234375',b'0.06207275390625',b'0.6385498046875',b'0.0618896484375',b'3.1416015625',b'27528',b'\x01\x01\x00\x02a',b'27543',b'946684833.078'
b'0.76519775390625',b'0.062744140625',b'0.6378173828125',b'0.0609130859375',b'3.1416015625',b'27327',b'\x01\x01\x00\x02a',b'27543',b'946684833.377'
b'0.76446533203125',b'0.06201171875',b'0.6385498046875',b'0.063232421875',b'3.1416015625',b'27627',b'\x01\x01\x00\x02a',b'27543',b'946684833.177'
b'0.7647705078125',b'0.06146240234375',b'0.63824462890625',b'0.06317138671875',b'3.1416015625',b'27727',b'\x01\x01\x00\x02a',b'27543',b'946684833.277'
b'0.76446533203125',b'0.05865478515625',b'0.638916015625',b'0.06243896484375',b'3.1416015625',b'27927',b'\x01\x01\x00\x02a',b'27543',b'946684833.977'
b'0.7647705078125',b'0.0599365234375',b'0.63848876953125',b'0.062255859375',b'3.1416015625',b'27826',b'\x01\x01\x00\x02a',b'27543',b'946684833.376'
b'0.7637939453125',b'0.05731201171875',b'0.6397705078125',b'0.06365966796875',b'3.1416015625',b'28026',b'\x01\x01\x00\x02a',b'27543',b'946684834.076'
b'0.7608642578125',b'0.05194091796875',b'0.6435546875',b'0.06512451171875',b'3.1416015625',b'28326',b'\x01\x01\x00\x02a',b'28530',b'946684834.376'
b'0.763427734375',b'0.05780029296875',b'0.63995361328125',b'0.06500244140625',b'3.1416015625',b'28126',b'\x01\x01\x00\x02a',b'27543',b'946684834.176'
b'0.760986328125',b'0.0494384765625',b'0.643798828125',b'0.06341552734375',b'3.1416015625',b'28426',b'\x01\x01\x00\x02a',b'28530',b'946684834.476'
b'0.7606201171875',b'0.04632568359375',b'0.64453125',b'0.06219482421875',b'3.1416015625',b'28525',b'\x01\x01\x00\x02a',b'28530',b'946684834.075'
b'0.7598876953125',b'0.04449462890625',b'0.6456298828125',b'0.06109619140625',b'3.1416015625',b'28625',b'\x01\x01\x00\x02a',b'28530',b'946684834.175'
b'0.75811767578125',b'0.040771484375',b'0.64813232421875',b'0.05950927734375',b'3.1416015625',b'28725',b'\x01\x01\x00\x02a',b'28530',b'946684834.275'
b'0.7567138671875',b'0.0364990234375',b'0.65008544921875',b'0.058349609375',b'3.1416015625',b'28824',b'\x01\x01\x00\x02a',b'28530',b'946684834.374'
b'0.7529296875',b'0.02691650390625',b'0.656494140625',b'0.03656005859375',b'3.1416015625',b'29124',b'\x01\x01\x00\x02a',b'28530',b'946684835.174'
b'0.75531005859375',b'0.03302001953125',b'0.6522216796875',b'0.0546875',b'3.1416015625',b'28924',b'\x01\x01\x00\x02a',b'28530',b'946684834.474'
b'0.7545166015625',b'0.02960205078125',b'0.65399169921875',b'0.0462646484375',b'3.1416015625',b'29024',b'\x01\x01\x00\x02a',b'28530',b'946684835.074'
b'0.75189208984375',b'0.02532958984375',b'0.65814208984375',b'0.02825927734375',b'3.1416015625',b'29224',b'\x01\x01\x00\x02a',b'28530',b'946684835.274'
b'0.75115966796875',b'0.02703857421875',b'0.65924072265625',b'0.02142333984375',b'3.1416015625',b'29323',b'\x01\x01\x00\x02a',b'29510',b'946684835.373'
b'0.75103759765625',b'0.0322265625',b'0.6593017578125',b'0.01519775390625',b'3.1416015625',b'29424',b'\x01\x01\x00\x02a',b'29510',b'946684835.474'
b'0.75213623046875',b'0.037109375',b'0.657958984375',b'0.00665283203125',b'3.1416015625',b'29523',b'\x01\x01\x00\x02a',b'29510',b'946684836.073'
b'-0.75372314453125',b'-0.04205322265625',b'-0.6558837890625',b'6.103515625e-05',b'3.1416015625',b'29623',b'\x01\x01\x00\x02a',b'29510',b'946684836.173'
b'-0.754150390625',b'-0.04095458984375',b'-0.65533447265625',b'0.00811767578125',b'3.1416015625',b'29723',b'\x01\x01\x00\x02a',b'29510',b'946684836.273'
b'-0.754150390625',b'-0.03924560546875',b'-0.65545654296875',b'0.0098876953125',b'3.1416015625',b'29823',b'\x01\x01\x00\x02a',b'29510',b'946684836.373'
b'-0.7586669921875',b'-0.04254150390625',b'-0.64996337890625',b'0.01385498046875',b'3.1416015625',b'29923',b'\x01\x01\x00\x02a',b'29510',b'946684836.473'
b'-0.7625732421875',b'-0.05096435546875',b'-0.64459228515625',b'0.0216064453125',b'3.1416015625',b'30022',b'\x01\x01\x00\x02a',b'29510',b'946684836.072'
b'-0.76361083984375',b'-0.0623779296875',b'-0.64178466796875',b'0.033447265625',b'3.1416015625',b'30121',b'\x01\x01\x00\x02a',b'29510',b'946684836.171'
b'-0.7542724609375',b'-0.0653076171875',b'-0.65191650390625',b'0.04254150390625',b'3.1416015625',b'30222',b'\x01\x01\x00\x02a',b'30488',b'946684836.272'
b'-0.74053955078125',b'-0.062744140625',b'-0.6680908203125',b'0.03607177734375',b'3.1416015625',b'30421',b'\x01\x01\x00\x02a',b'30488',b'946684836.471'
b'-0.74615478515625',b'-0.0643310546875',b'-0.6612548828125',b'0.04296875',b'3.1416015625',b'30322',b'\x01\x01\x00\x02a',b'30488',b'946684836.372'
b'-0.7398681640625',b'-0.06085205078125',b'-0.66961669921875',b'0.02252197265625',b'3.1416015625',b'30621',b'\x01\x01\x00\x02a',b'30488',b'946684837.171'
b'-0.73883056640625',b'-0.0621337890625',b'-0.67047119140625',b'0.02667236328125',b'3.1416015625',b'30521',b'\x01\x01\x00\x02a',b'30488',b'946684837.071'
b'-0.74169921875',b'-0.05810546875',b'-0.667724609375',b'0.0252685546875',b'3.1416015625',b'30721',b'\x01\x01\x00\x02a',b'30488',b'946684837.271'
b'-0.74481201171875',b'-0.05609130859375',b'-0.6641845703125',b'0.0308837890625',b'3.1416015625',b'30820',b'\x01\x01\x00\x02a',b'30488',b'946684837.37'
b'-0.7471923828125',b'-0.05340576171875',b'-0.6614990234375',b'0.0361328125',b'3.1416015625',b'30920',b'\x01\x01\x00\x02a',b'30488',b'946684837.47'
b'-0.7493896484375',b'-0.046142578125',b'-0.65911865234375',b'0.043212890625',b'3.1416015625',b'31020',b'\x01\x01\x00\x02a',b'30488',b'946684837.07'
b'-0.7491455078125',b'-0.0361328125',b'-0.6593017578125',b'0.05322265625',b'3.1416015625',b'31120',b'\x01\x01\x00\x02a',b'30488',b'946684837.17'
b'-0.74749755859375',b'-0.0286865234375',b'-0.66070556640625',b'0.06201171875',b'3.1416015625',b'31220',b'\x01\x01\x00\x02a',b'31467',b'946684837.27'
b'-0.74615478515625',b'-0.02032470703125',b'-0.661865234375',b'0.0689697265625',b'3.1416015625',b'31419',b'\x01\x01\x00\x02a',b'31467',b'946684837.469'
b'-0.74658203125',b'-0.019775390625',b'-0.66119384765625',b'0.07147216796875',b'3.1416015625',b'31619',b'\x01\x01\x00\x02a',b'31467',b'946684838.169'
b'-0.74658203125',b'-0.02032470703125',b'-0.6612548828125',b'0.0704345703125',b'3.1416015625',b'31519',b'\x01\x01\x00\x02a',b'31467',b'946684837.569'
b'-0.74627685546875',b'-0.019775390625',b'-0.6614990234375',b'0.071533203125',b'3.1416015625',b'31719',b'\x01\x01\x00\x02a',b'31467',b'946684838.269'
b'-0.7462158203125',b'-0.02020263671875',b'-0.66156005859375',b'0.071533203125',b'3.1416015625',b'31819',b'\x01\x01\x00\x02a',b'31467',b'946684838.369'
b'-0.74609375',b'-0.01995849609375',b'-0.66162109375',b'0.072265625',b'3.1416015625',b'31918',b'\x01\x01\x00\x02a',b'31467',b'946684838.468'
b'-0.7462158203125',b'-0.01995849609375',b'-0.661376953125',b'0.0731201171875',b'3.1416015625',b'32018',b'\x01\x01\x00\x02a',b'31467',b'946684838.568'
b'-0.74639892578125',b'-0.020263671875',b'-0.6611328125',b'0.0732421875',b'3.1416015625',b'32118',b'\x01\x01\x00\x02a',b'31467',b'946684839.168'
b'-0.74627685546875',b'-0.0208740234375',b'-0.66131591796875',b'0.07293701171875',b'3.1416015625',b'32218',b'\x01\x01\x00\x02a',b'32447',b'946684839.268'
b'-0.7462158203125',b'-0.0206298828125',b'-0.66143798828125',b'0.0726318359375',b'3.1416015625',b'32318',b'\x01\x01\x00\x02a',b'32447',b'946684839.368'
b'-0.74627685546875',b'-0.0206298828125',b'-0.6612548828125',b'0.07305908203125',b'3.1416015625',b'32418',b'\x01\x01\x00\x02a',b'32447',b'946684839.468'
b'-0.74639892578125',b'-0.02056884765625',b'-0.66107177734375',b'0.07342529296875',b'3.1416015625',b'32518',b'\x01\x01\x00\x02a',b'32447',b'946684839.568'
b'-0.7462158203125',b'-0.020263671875',b'-0.6612548828125',b'0.073974609375',b'3.1416015625',b'32617',b'\x01\x01\x00\x02a',b'32447',b'946684839.167'
b'-0.74609375',b'-0.01953125',b'-0.661376953125',b'0.0743408203125',b'3.1416015625',b'32717',b'\x01\x01\x00\x02a',b'32447',b'946684839.267'
b'-0.7462158203125',b'-0.019287109375',b'-0.66119384765625',b'0.07525634765625',b'3.1416015625',b'32816',b'\x01\x01\x00\x02a',b'32447',b'946684839.366'
b'-0.74627685546875',b'-0.0189208984375',b'-0.66107177734375',b'0.07562255859375',b'3.1416015625',b'32917',b'\x01\x01\x00\x02a',b'32447',b'946684839.467'
b'-0.74609375',b'-0.01922607421875',b'-0.6612548828125',b'0.0758056640625',b'3.1416015625',b'33017',b'\x01\x01\x00\x02a',b'32447',b'946684839.567'
b'-0.74407958984375',b'-0.02178955078125',b'-0.66363525390625',b'0.07391357421875',b'3.1416015625',b'33116',b'\x01\x01\x00\x02a',b'32447',b'946684840.166'
b'-0.7381591796875',b'-0.01678466796875',b'-0.670654296875',b'0.07098388671875',b'3.1416015625',b'33216',b'\x01\x01\x00\x02a',b'33426',b'946684840.266'
b'-0.734619140625',b'-0.00518798828125',b'-0.674560546875',b'0.0728759765625',b'3.1416015625',b'33316',b'\x01\x01\x00\x02a',b'33426',b'946684840.366'
b'-0.73590087890625',b'0.00079345703125',b'-0.6729736328125',b'0.07452392578125',b'3.1416015625',b'33415',b'\x01\x01\x00\x02a',b'33426',b'946684840.465'
b'-0.73870849609375',b'-0.0001220703125',b'-0.6702880859375',b'0.07110595703125',b'3.1416015625',b'33515',b'\x01\x01\x00\x02a',b'33426',b'946684840.565'
b'-0.7412109375',b'-0.0003662109375',b'-0.6683349609375',b'0.0628662109375',b'3.1416015625',b'33615',b'\x01\x01\x00\x02a',b'33426',b'946684841.165'
b'-0.7413330078125',b'0.0047607421875',b'-0.6689453125',b'0.05426025390625',b'3.1416015625',b'33715',b'\x01\x01\x00\x02a',b'33426',b'946684841.265'
b'-0.741943359375',b'0.0086669921875',b'-0.66912841796875',b'0.0408935546875',b'3.1416015625',b'33814',b'\x01\x01\x00\x02a',b'33426',b'946684841.364'
